,0,1,2,3
0,2.609444,2.4396966,3.0324166,2.5350268
1,2.780191,2.8253286,2.867787,2.5226681
2,2.8655074,3.5357983,3.1636076,2.9386663
3,2.3640661,2.0778327,2.2014391,2.2888913
4,2.9230697,2.8689685,2.8179352,2.2198267
5,3.098863,3.3789887,3.0574846,3.1933565
6,2.968375,3.1151059,2.811775,3.0680633
7,2.627612,2.6871605,2.8779433,2.248599
8,3.6968696,4.264269,4.3944025,3.368549
9,2.2393458,2.3397272,2.3451817,2.2946813
10,2.262143,2.3863962,2.4662073,2.1017342
11,2.4087734,2.7606447,2.7895584,2.398632
12,2.6769137,2.896871,2.9909751,2.7738612
13,2.167302,2.8738506,2.4632726,2.117349
14,2.5566194,2.5199022,2.4449549,2.389878
15,2.6490657,2.7694836,2.780961,2.4727986
16,2.5279145,2.8406098,2.953995,2.9297225
17,2.8001275,2.8836489,2.8795753,2.6542673
18,2.7409837,2.5864525,2.7151356,2.7317874
19,2.5564694,2.5877419,2.581062,2.4355657
20,2.1690147,2.0022652,2.260366,2.3215716
21,3.1978457,2.892674,2.6110299,2.9091225
22,2.4166234,2.6027393,2.312645,2.5708973
23,3.0151596,2.9651291,2.8141115,2.864306
24,2.7974072,2.8152304,2.5310373,2.7974072
25,2.4497561,2.2037694,2.2477627,2.2771878
26,2.6060007,2.2038248,2.8648992,2.910012
27,2.2393796,2.5202653,2.5964935,2.663652
28,3.0483894,2.2971234,2.6859636,2.8091063
29,2.6850488,3.0239239,3.2382061,3.0665684
30,2.6779892,2.3519168,2.1949406,2.5593903
31,2.2613375,2.0665407,2.3020566,2.09673
32,2.7173154,2.8366587,2.5141108,2.6785374
33,2.891841,2.7292867,2.58147,2.883511
34,2.718831,2.763146,2.6662056,2.7543373
35,2.3851042,2.3628235,2.546016,2.376051
36,3.0538223,2.9509141,3.0154784,2.8896053
37,2.385322,2.4372487,2.4267478,2.4622772
38,2.3059583,2.7801266,3.031886,2.7373853
39,2.6752493,2.7506938,2.4032416,2.6777003
40,2.7108932,3.008498,2.9504716,2.7469199
41,2.6466174,2.8540688,2.6612062,2.5282147
42,2.6658797,3.0111063,2.8690438,2.9518993
43,2.2330334,2.3784795,2.3191168,2.5913718
44,2.95739,3.1318293,2.7569613,2.8049762
45,2.7410123,2.6544907,2.468741,2.2507062
46,2.7785773,3.2460382,2.974249,3.0586655
47,2.6516395,2.5650578,2.5575128,2.4562504
48,2.5065043,2.5314448,2.5853815,2.7382386
49,2.5684268,2.3712707,2.444383,2.5744665
50,2.565344,2.7930605,3.2686777,2.6392903
51,2.2582011,1.9464153,2.7327316,2.499162
52,2.422087,2.849463,2.4071717,2.937529
53,2.647916,2.3748682,2.395754,2.3391545
54,2.1691818,2.305088,2.3964248,2.3931682
55,2.4380813,2.8032775,2.3125699,2.248445
56,2.8112862,3.0581172,2.7251468,2.977435
57,3.417353,2.9819984,3.3133326,3.6305866
58,2.5387988,2.636489,2.7946882,2.4109354
59,1.8968331,2.6403844,2.2179496,2.5913086
60,2.719048,2.735339,3.0825336,3.0210667
61,2.139983,2.171778,2.5479062,2.011323
62,2.6221995,2.6858683,2.69532,2.8313446
63,2.3954217,2.1378908,2.3153543,2.7914882
64,2.7690325,2.5958347,3.098167,2.653196
65,2.5837178,2.5516043,2.9414628,2.8859575
66,2.684629,2.541031,2.7925134,2.994495
67,3.2498252,3.2066295,3.378942,3.0634608
68,2.8317604,2.8034463,3.1174047,3.0162554
69,2.544902,2.434629,2.4553976,2.2846756
70,2.7786293,2.6772194,2.8151119,2.2415628
71,2.4273305,2.821873,2.337934,2.5320697
72,2.747138,2.7457275,2.7543423,2.8390183
73,3.3324215,3.8020644,2.7805324,3.216775
74,2.909388,2.8929822,2.7015667,2.9585092
75,2.8700562,2.5459065,2.6237302,2.4199455
76,2.7194269,2.9980915,2.761981,2.6872454
77,2.7783053,2.902744,3.0226572,3.2323174
78,2.1715202,2.7075715,2.39832,2.5840333
79,2.5864837,3.136478,2.8638911,2.9270701
80,2.9821877,2.9614587,3.0436518,2.5783954
81,2.543752,2.2166448,2.3640893,2.7124863
82,2.7787402,2.5317361,2.4248571,2.6805773
83,2.4787786,2.5438077,2.7215872,2.6797862
84,2.9718835,2.91392,2.806772,3.1406631
85,2.4539452,2.607827,2.7106826,2.645513
86,2.8439345,2.880874,2.78249,2.750898
87,2.3988981,2.2093673,1.9836854,2.0936673
88,2.646977,2.461199,2.672337,2.5137472
89,2.476713,2.2016668,2.4428723,2.484356
90,2.4888566,2.6289313,2.6384263,2.9370668
91,2.3442752,2.355951,2.1835659,2.549777
92,2.143408,2.0073771,2.157346,2.2145636
93,2.6206121,2.4668615,2.276521,2.3589623
94,3.0058715,3.196427,3.1317835,3.161576
95,3.209459,3.3014138,3.0111144,3.611096
96,2.4394941,2.3581326,2.245006,2.2621217
