,0,1,2,3
0,3.5508323,3.547126,3.5763273,3.1098516
1,3.0312371,2.984496,3.5655193,2.9783332
2,2.6082919,2.5055256,2.578743,3.0784802
3,3.838185,3.820636,3.6680152,3.8415325
4,2.36812,2.2989228,2.4371512,2.3890066
5,3.7915516,3.2087574,3.7482111,3.6130595
6,2.9273777,2.6728451,2.7777767,2.8130898
7,3.388394,2.4961777,3.0464096,2.6080384
8,3.1500905,2.6783018,2.6449163,3.117857
9,3.7036407,3.6455977,3.2901337,3.6551442
10,2.7607827,2.592266,3.1428854,2.992111
11,3.1900327,3.6112142,3.695192,3.785162
12,3.3267045,3.5457127,3.3026872,3.2863674
13,3.4056003,2.7118506,2.723392,3.3128572
14,2.5708516,3.0425508,2.9798462,2.4992464
15,3.4570525,3.634705,3.3099375,3.7137294
16,3.3590145,2.8044512,2.8094497,2.8255286
17,3.0908325,2.8198466,3.368694,3.4117908
18,3.2215598,3.457132,3.4290771,3.685738
19,3.7428396,3.2015018,3.2532992,3.8662384
20,3.0007489,3.4323425,3.464343,2.9225266
21,3.48973,3.401543,3.5657215,2.9479918
22,2.819783,3.037559,3.0819454,3.6503322
23,3.3990874,2.762334,3.102269,2.688647
24,3.0154543,2.6526377,3.1053758,2.6189647
25,3.1094778,3.1121705,2.6530216,3.1428607
26,4.0439787,3.2800252,4.0723767,4.0782685
27,2.760596,3.100103,3.0317383,2.8332632
28,3.216892,3.213879,3.405415,3.0972145
29,2.7608619,2.672191,3.040912,2.7013884
30,3.5925987,3.4824271,3.5970206,3.4149628
31,3.2728503,2.590477,2.5423155,2.7728736
32,3.5810986,2.9042323,3.159108,2.981284
33,3.3581746,2.9114625,2.7050517,2.8548262
34,2.8162866,3.2453024,2.7209513,3.2702637
35,3.2837245,3.0122821,3.4755,3.4336736
36,2.6742916,3.407443,3.4733422,2.7319024
37,3.9628248,3.8457353,3.3879192,4.0686
38,3.32883,3.5199416,3.4382699,3.4899151
39,3.1203892,3.0680346,2.7627726,3.0416703
40,3.7233734,3.1189954,3.122269,3.1358368
41,3.401273,3.4203477,2.916689,3.325182
