,0,1,2,3
0,3.444627,3.5301905,3.246488,3.5135698
1,2.171498,2.7721446,2.4946682,2.4669037
2,2.1546376,2.2053828,2.352396,2.3339596
3,3.2781994,3.5238817,2.6759765,3.3351834
4,2.4418006,2.6037042,2.4636507,2.4985843
5,2.7353876,2.274517,2.7902613,2.8343477
6,3.1684544,2.7182746,3.0013883,3.2635427
7,2.3245053,2.5796967,2.3943264,2.3768377
8,3.3399487,3.695185,2.854726,3.9129786
9,2.7630272,2.399341,2.4185317,2.5992343
10,2.9863095,3.0036685,3.4460356,2.8688138
11,2.9050636,2.8954735,3.2134125,3.3370254
12,2.8021584,2.4628193,2.466769,2.7630296
13,3.1214426,3.9727826,3.7491004,3.0771441
14,3.4480639,3.7044785,3.1987875,3.1392655
15,3.2265837,3.1504197,2.9842813,3.617654
16,3.3054209,2.7555666,2.5872471,2.6614158
17,3.6548002,3.9157395,3.640484,3.3819818
18,2.0912123,2.0883622,1.9743781,2.2475982
19,2.872803,2.5207493,2.849482,3.0138335
20,2.5514266,3.0147254,2.919424,3.0443363
21,4.1185026,3.143984,3.6619408,3.4013984
22,2.4696853,2.24844,2.312723,2.1220174
23,3.160066,2.1632855,2.259633,1.8630542
24,2.7621372,2.869196,3.1072688,3.109883
25,2.478044,2.8197773,2.2780902,2.6659276
26,2.489074,2.976715,2.5524466,2.5854683
27,3.1514282,3.350476,3.1749313,2.97747
28,2.8043218,2.6862237,2.2862988,2.360081
29,2.9324923,3.019297,2.937731,3.2047389
30,3.5785105,3.6141574,3.7621033,3.1070557
31,2.6075673,2.184798,2.5012643,2.6736236
32,2.7300506,2.8633106,3.0069122,2.8307896
33,2.841573,2.8692572,2.878614,3.0539465
34,3.1466625,2.821778,2.9054408,2.8189557
35,3.5569851,3.674243,3.4901285,3.9967186
36,2.8099673,3.1818235,3.0938637,2.6943145
37,3.8446772,3.8835323,3.4853263,3.811412
38,2.7078857,2.6188948,2.6219096,2.2467618
39,3.1620674,2.8644776,2.8069751,2.9648466
40,2.2001314,2.1619053,2.1214864,2.1994338
41,2.959289,3.9366834,2.7860572,3.7690403
42,2.8938856,2.8458505,2.875339,2.6320662
43,3.4867916,3.4951913,2.913384,3.2620056
44,3.0026844,2.48245,2.9876873,3.401398
45,2.4936128,2.6049192,2.4798298,2.9752784
46,2.7226715,2.3197107,2.9854176,2.5188806
47,3.467239,3.3111932,3.009676,3.1619205
48,3.2850251,3.1577632,2.9566689,3.4790974
49,2.865361,2.784903,3.1027496,3.0568345
50,2.9225428,3.7411869,2.678098,3.4079232
51,3.0813043,3.2405663,3.415574,3.056171
52,3.2611248,3.3896117,3.2648165,3.6514292
53,2.9658577,2.9041922,2.6989064,2.6287265
54,2.5637403,2.8668642,3.0054653,2.8103714
55,2.737201,2.8272846,2.7450109,2.6889114
56,3.3718941,2.7401297,2.639446,2.8697515
57,2.5448265,2.9252753,2.693852,2.181084
58,3.7827263,2.8611624,2.6160355,2.9306412
59,2.859067,2.6886604,2.810513,2.7898057
60,2.8052585,2.7906108,2.5752475,2.8319087
61,3.1430469,3.390483,3.4268262,3.3574326
62,2.2526865,2.424752,2.476984,3.0508883
63,2.643169,2.673052,2.9033337,2.7913556
64,2.7613027,2.6467178,2.7229683,2.8007507
65,3.2429895,3.3974042,3.4304943,3.672586
66,3.1435428,3.1052742,3.449613,3.552597
67,3.478997,3.2753727,3.7818666,3.449028
68,2.5198395,3.3658414,2.8857934,2.9900799
69,2.4497135,2.6962748,2.7998006,3.0275736
70,3.166394,3.208499,2.8804193,2.6663423
71,2.6533303,2.0863853,2.3667874,2.7507133
72,2.624072,2.6576424,2.1095498,2.5611742
73,2.777105,2.8986175,2.867624,2.4898133
74,1.9035141,1.7817577,2.1589303,1.7934318
75,3.303121,3.105354,3.217425,3.0848908
76,3.0049818,3.4166565,3.2068794,2.4172983
77,2.7880204,2.6570199,2.994564,3.2717612
78,3.0843096,3.8205805,4.0816274,3.278169
79,2.6429536,2.7762592,3.0680556,2.6482415
80,2.627624,2.7585216,2.7997053,2.9128408
81,2.9446702,2.7903996,2.7883782,3.1052184
82,3.7367368,3.65469,2.9524217,3.0576425
83,2.841855,2.4816692,3.0036561,2.5896719
84,2.7981691,3.094832,2.995339,3.024629
85,3.035903,3.2513442,2.9875584,3.0195947
86,3.0105157,3.1434362,2.8129277,2.6398835
87,2.7755353,3.364431,2.9700835,2.7829487
88,2.4017248,2.5835469,1.9209274,3.0080006
89,3.0921144,2.3887022,3.2347777,3.2943606
90,2.9235408,2.8535979,2.7599216,2.8772047
91,3.0310268,2.988134,3.154425,3.2100258
92,2.6474264,2.6583805,2.8251748,2.3014398
93,2.2639117,2.5029495,2.596951,2.6897423
94,2.9043121,2.993622,3.4460936,2.250628
95,2.7825668,3.1838493,2.7841835,2.925842
96,3.3047712,2.5917146,2.8476593,2.9081419
97,3.1613781,3.4644434,2.532775,3.2919362
98,3.2268572,3.2196095,3.6110713,3.3159876
99,3.3977983,3.48158,3.6130788,3.7810018
100,2.744953,2.629369,2.8534262,2.9345222
101,2.8798072,2.7439647,2.9996362,3.3127773
102,3.2748811,2.9402428,3.2782834,3.0548937
103,3.1480262,3.2243738,3.1101875,2.8808136
104,2.684301,3.2293003,2.763443,2.6466203
105,3.3026466,3.2923856,2.942572,3.1936069
106,3.6820023,2.9108198,3.1517313,3.012555
107,3.435656,3.2868626,3.1857934,3.265166
108,3.9056962,2.977196,3.1684554,3.099866
109,2.819934,2.418145,3.0163562,2.5521917
110,2.5267644,2.5415447,2.7238111,2.4777215
111,2.741261,3.216545,2.949687,2.714259
112,2.3138223,2.5107453,2.4661903,2.478521
113,2.4392488,2.6229963,2.5572033,2.840497
114,2.9401667,2.8155656,2.9069777,2.7547908
115,2.6286564,2.8556747,2.5981834,3.4374046
116,3.7887,3.0333266,3.1937907,3.0481513
117,3.5796328,3.828115,3.2367647,3.5657423
118,2.862278,3.3460472,3.6354418,3.064514
119,2.4762022,3.066307,2.7500846,2.8780208
120,2.9395983,2.770785,2.9458027,2.9803925
121,2.9420192,2.6518345,3.3518548,3.0236063
122,2.4752715,2.6488576,2.3835099,2.90061
123,2.737934,2.9706082,3.0694513,3.1486537
124,3.164668,2.8398871,3.4361322,3.496254
125,2.6853547,3.1015546,3.269484,2.7399702
126,3.2435293,2.7100108,2.7289948,2.8749082
127,2.5133927,2.6046705,3.3095195,3.3571978
