,0,1,2,3
0,2.9841237,3.1870277,3.2387574,3.4890704
1,2.6836536,3.1018865,2.87798,3.0508823
2,2.3088863,3.4322271,2.4092557,2.416248
3,2.449576,2.704686,2.7164526,2.7400458
4,2.6781712,2.6561449,2.6396732,2.6481373
5,2.7238238,2.7127314,2.7452688,3.5761235
6,3.467214,3.3089287,3.299021,3.030938
7,3.6096137,3.9643981,3.322565,3.4686308
8,2.824209,2.6665137,2.867389,2.8500998
9,3.6129088,3.6103327,2.9926686,3.7102633
10,2.7326672,3.285621,3.0748525,3.5378397
11,2.6983268,2.8826597,2.8155715,2.7899468
12,3.1046157,3.0814133,2.6398048,2.7034268
13,3.8906107,3.53749,3.323088,3.5340464
14,2.5280814,2.5953987,2.6326804,2.6321476
15,2.433045,2.5928116,2.601775,2.5870886
16,3.4320192,3.153541,3.4431252,3.1453738
17,2.7462523,2.6593685,2.5528038,2.6432788
18,2.6819143,2.8220036,2.4464245,2.6147237
19,3.7079928,3.640576,3.1440196,3.827829
20,3.3767955,3.3455558,3.2200143,2.4509761
21,3.4621725,3.5044816,3.052633,3.3431966
22,3.089284,2.9847825,2.875147,2.946099
23,2.5991678,2.5211632,2.6143556,2.4930034
24,3.0796244,2.962577,3.0454628,3.0604703
25,2.7723145,3.7732863,3.5026155,3.5280352
26,2.2806683,2.4559813,2.4651208,2.4079227
27,2.9020398,3.05138,3.228502,2.9276173
28,2.9160423,2.8802423,2.950136,2.9785564
29,2.7372477,2.6921742,2.829806,2.8016357
30,2.6763005,3.002522,2.6925147,2.9624481
31,2.6569188,2.0878844,3.0255399,2.7052565
32,2.5647054,2.4623759,2.5383224,2.9677691
33,2.4038167,2.2896674,2.3797498,2.3798575
34,4.034204,4.0967526,4.34956,4.5036526
35,2.4876812,2.4636595,2.6795356,2.4249501
36,3.1407652,2.4831057,3.064274,2.7228587
37,3.4576697,3.327021,3.3509798,3.530559
38,2.6181095,2.8449829,2.9626029,2.6953187
39,3.4778655,3.6698065,3.6198163,3.4812133
40,3.2437663,2.4393187,2.975453,3.1661854
41,4.572968,3.3885794,4.506954,3.7593975
42,3.242542,3.35356,3.366068,3.255614
43,2.6981547,2.6013832,2.2448993,2.3594675
44,2.9377973,2.927832,2.8378367,3.006078
45,3.1330702,2.6183383,3.2262375,3.1049466
46,2.8851006,2.7957633,2.2559867,2.779842
47,3.96372,3.595794,3.0591033,3.565553
48,2.676092,2.4746015,2.6850138,2.656567
49,3.0590684,2.961492,2.7482421,2.9414124
50,3.5369914,3.619751,3.0059426,2.6915085
51,3.099101,3.6886768,3.8917832,3.7910461
52,2.7848835,3.3110454,3.3370547,2.895935
53,2.772109,2.7905376,2.9882388,2.995519
54,3.275407,3.1070137,3.0929782,3.2287786
55,3.1860597,3.1545668,2.8294132,3.2300751
56,2.8324335,2.8459735,2.8659785,2.950012
57,2.4368622,2.9584413,2.4182086,2.778028
58,3.4536965,3.3249962,3.4561143,3.4534802
59,2.6517599,3.014877,2.717245,2.7224474
60,2.6685832,2.704857,2.674786,2.6995275
61,2.5850945,2.6361306,2.2848532,2.662438
62,2.9155781,2.8715928,2.4795825,2.3715951
63,3.0567813,3.1206427,2.5838847,2.598212
64,2.9743664,3.1502929,3.334508,2.8373532
65,3.285614,3.3420403,3.1029358,3.3446488
66,2.8371303,2.861023,2.6882327,2.828047
67,3.2091115,3.7612336,3.004508,3.6952124
68,3.057857,3.0934758,3.1282694,3.0982614
69,3.4688723,3.5990863,3.624309,3.5890496
70,3.85761,3.389092,3.1554675,3.7583258
71,3.5546515,2.9213881,3.8311489,3.6498678
72,3.062379,2.954683,2.7947147,2.6454136
73,2.9935071,2.9729567,3.0183916,2.8629649
74,2.8449872,3.1815789,2.88092,2.9508848
75,2.777883,2.589932,2.732085,2.6458654
76,2.9432979,2.9528458,2.9773524,2.898027
77,2.8627195,2.7803526,2.675256,2.5890057
78,2.681748,2.5139205,2.684162,2.6808963
79,3.5125368,2.6657617,3.5957048,3.542153
80,2.8124282,2.616791,2.3176699,2.4465566
81,2.4928312,2.8852644,2.9443343,2.9460614
82,3.493317,3.1545126,3.533017,2.7278996
83,2.7538555,2.5956912,3.0825582,3.322792
84,3.4003277,3.050855,3.2551532,2.9609756
85,2.9034894,2.6670747,2.8514068,2.922291
86,2.5071616,2.4025254,2.5750134,2.374316
87,2.8157837,2.8224263,2.8448684,2.8023405
88,2.0866923,2.3292,2.2861314,2.2929175
89,2.6596363,2.6178777,2.7576134,3.0600734
90,3.0187044,3.1205707,3.1461298,3.0936966
91,3.1320417,3.1137314,3.0916286,3.1197886
92,2.9724593,3.0762105,2.7666674,2.8775668
93,2.889829,2.9153378,3.0769286,3.1449614
94,3.3386097,3.5699282,3.6093006,3.6630876
95,3.3469734,3.273702,2.7164853,3.225878
96,2.0149686,2.2905483,2.122181,1.9883901
97,2.5719354,2.56262,2.867047,2.7628188
98,2.744195,2.9791992,3.1037447,2.8891869
99,3.1564481,2.6739993,3.089002,3.1972573
100,2.8187199,3.4316015,2.9007156,2.890323
101,2.773731,3.3721716,2.835141,2.9168284
102,2.775524,2.592972,2.707692,3.2354965
103,2.578864,3.2661157,3.1900644,2.9509702
104,2.6363149,2.5341833,2.8864138,2.6605256
105,2.8895428,3.0975795,2.4943733,2.1515765
106,2.7804139,2.0543056,2.669707,2.4670656
107,2.8114908,3.209667,2.6898227,2.9129727
108,3.2610054,3.42109,3.2869139,3.339361
109,2.7239764,2.7918816,2.7733188,2.829925
110,2.602235,2.4506083,2.6174836,2.7299306
111,2.787852,2.8191116,2.679355,2.608049
112,2.396319,2.5579925,2.61182,2.506053
113,2.3230383,2.4208508,2.434875,2.4675982
114,2.603607,2.8093278,2.905311,2.7102168
115,2.7756898,2.5300384,2.5306997,2.646678
116,3.0976186,2.50897,2.4289548,2.5308216
117,2.8663516,3.1514106,3.1224077,3.3165917
118,2.3506954,2.682125,2.6999402,2.5478516
119,3.3535447,3.1059852,3.1718187,3.1851404
120,2.7380419,2.7819812,2.2505724,2.798063
121,3.1665876,3.2616045,3.3751264,3.3419223
122,3.027949,2.759129,2.9644327,3.0298877
123,2.9831047,2.4964046,2.9074156,2.5983505
124,2.888294,3.4475105,3.5072796,3.613483
125,2.8317327,2.883039,2.8188944,2.9137409
126,2.9047673,2.958328,2.9322715,2.8167999
127,2.7360618,2.750165,2.198933,2.7208142
128,2.77069,2.8129501,2.7597628,2.8395183
129,3.328063,2.3944376,3.0801957,3.274403
130,2.7691934,2.71753,2.7120779,2.6735792
131,2.671125,2.347642,2.5384693,2.717691
132,3.782301,3.670424,3.6858413,3.7434528
133,2.194548,2.207316,2.1817706,2.1318316
134,3.3221111,3.4213176,3.4131088,3.1407819
135,2.6958468,2.837187,3.249948,2.9491699
136,3.4209392,3.2705925,3.453162,2.716712
137,3.5935469,3.5911849,3.334411,3.3910296
138,3.6351256,3.6048079,3.1170962,3.1755202
139,3.514865,3.059789,2.549856,3.3557835
140,2.8183613,2.8143778,2.8537917,2.5002186
141,3.521334,2.7166274,3.518104,2.8269503
142,2.8042114,2.854121,2.8509538,2.8264024
143,2.3657467,2.4404361,2.3061748,2.1982486
144,2.5833068,2.8158803,2.5072656,2.86181
145,2.8800936,2.928723,2.9916432,2.7900665
