,0,1,2,3
0,2.856567,4.1484604,3.3550522,3.3716848
1,1.5271928,1.5980884,1.495283,2.6971219
2,3.0252514,3.9847858,4.0299144,4.2999206
3,2.8962977,2.3085854,2.4776454,2.5489926
4,2.1892636,2.287253,2.4774115,1.868226
5,3.540168,2.9896746,4.436248,3.2532797
6,1.7407572,4.08625,3.2325237,2.668841
7,2.3845835,3.3939278,2.6260047,1.3617396
8,2.7842839,2.0013335,1.8980638,2.4188833
9,1.6728109,1.6016456,1.737117,2.3747041
10,1.6652993,2.8654356,2.0947423,1.9713866
11,2.9524703,2.3620882,3.3885853,2.9034202
12,2.0878727,2.9267948,2.8537402,1.9112129
13,3.7373912,3.7961295,3.055447,2.9364662
14,3.3121963,2.0695426,2.4112723,5.4001474
15,2.271281,2.8195632,3.2926702,2.4351308
16,2.8948343,2.5067432,1.8048365,2.7669263
17,2.4603333,2.948227,2.774966,2.336125
18,2.151964,2.3267858,2.2705214,2.7799664
19,2.545882,2.1316888,3.2657077,1.9390476
20,2.7109563,5.339335,3.028255,2.2047386
21,3.2076886,3.3311293,3.2462707,3.1610694
22,1.5157485,1.3841867,1.3714628,2.4015028
23,3.2917027,2.9108367,2.7809587,2.6391313
24,3.0832531,3.2828002,5.430328,3.8272228
25,1.9138045,2.350326,1.5925918,2.3239024
26,2.819265,2.9395742,4.2606406,1.6010025
27,2.457542,2.3185322,2.293839,3.1762335
28,2.8116772,2.7439299,2.8338563,2.6087337
29,3.4288688,4.0870366,3.9552588,4.74307
30,1.8578718,1.9405403,1.8960835,2.6654947
31,1.5003085,1.8683957,3.190562,1.8310694
32,2.2818534,3.1905563,2.3683128,2.4600499
33,3.040906,2.7610435,2.0075123,3.299301
34,2.8976662,2.983678,2.7049718,2.5812368
35,1.7731261,1.4137943,2.298299,2.2520826
36,4.0469728,3.921729,4.57136,4.022658
37,2.1540196,1.6877128,2.012848,2.226457
38,1.8449187,2.4005876,2.8250308,1.8647013
39,2.7759044,2.9286065,3.5349731,2.9396954
40,2.1964078,3.14687,2.766243,2.6713414
41,4.714157,2.181964,5.286094,4.816446
42,2.5988843,3.8987675,3.9922295,2.362646
43,1.6930418,1.803742,1.7893658,1.8975236
44,3.2898788,2.3290162,2.1385653,3.9909983
45,1.9428487,2.1132839,2.4501119,1.7891039
46,3.8052013,3.3244374,3.5958362,5.1138253
47,1.97201,1.9750245,2.6343534,2.3803303
48,1.5199186,1.5727437,1.8280286,2.019438
49,2.2167358,1.2571814,2.2499137,2.6530871
50,2.8887875,3.3721623,3.7614508,2.8902423
51,4.1563964,2.9987645,4.3703175,3.6236162
52,2.1408405,3.0344224,2.7540355,2.941559
53,1.7621617,1.8013607,2.4243681,2.2414937
54,1.695735,1.7844191,1.7586514,1.6814461
55,2.6673534,2.707443,2.2244613,1.7964692
56,4.448069,6.616195,3.9683342,3.3505929
57,3.1890125,4.1712556,3.7664347,3.469209
58,3.4944403,6.2922807,3.3690786,4.1691384
59,2.1282196,2.6023462,1.9124496,2.3031268
60,1.9097186,2.4553463,2.8219357,2.7768164
61,3.9839005,2.238277,2.299709,2.2707007
62,2.5568519,2.7014346,2.7489305,3.1246145
63,3.7224445,2.6102743,3.1746798,5.1843004
64,5.959152,5.002305,7.306245,6.7212152
65,2.1574314,1.726596,2.6764243,2.0037997
66,2.0358455,1.8011652,2.0245442,1.9970198
67,3.5335367,3.898414,6.1803746,3.4811096
68,3.0326035,2.7933652,3.2439957,3.4219606
69,1.72914,2.3444738,1.9895608,1.7114409
70,1.827259,2.3885176,2.2628534,2.7557316
71,3.2155564,3.6672351,3.0010922,2.880576
72,1.8377984,1.9887544,1.8589498,2.1685104
73,5.7584643,5.5179696,1.9161297,4.3571234
74,1.9942878,2.2899764,2.6342928,2.06975
75,2.2762582,1.5539635,2.366077,2.2098002
76,2.368058,3.8377225,3.3190835,3.53
77,2.7151556,2.9180927,3.909808,4.0173078
78,2.3031855,2.684299,2.2754521,2.7603273
79,2.246758,2.8587844,2.1778502,2.6484997
80,2.9547043,2.856592,3.4004376,3.6562645
81,3.2059674,1.2260934,2.1288905,2.3413692
82,3.0693886,2.7411122,3.8481576,3.2515962
83,1.885368,2.614581,2.0134368,2.197496
84,3.7929974,4.0058904,3.032533,4.118077
85,2.4679518,2.3359365,2.1054907,2.3791046
86,2.518144,2.5827422,1.8632056,2.2212157
87,2.473356,2.8158128,3.21076,2.3367848
88,2.8025506,2.1293738,2.9780142,1.9691674
89,2.4150639,1.7770901,2.8235722,2.7546148
90,1.7902906,2.0982285,1.971568,2.8890162
91,2.366171,2.3842378,2.0914907,2.9316783
92,4.9122987,4.8818183,5.420606,5.3081293
93,2.0024197,1.7270291,1.8672059,2.0906246
94,1.8940185,2.220545,2.6736004,2.0221984
95,2.7076917,2.4466326,2.0668845,2.1876972
96,1.3116089,2.2453146,1.8932275,1.8156809
