,0,1,2,3
0,4.798756,5.4044495,4.788599,5.5675793
1,2.3070452,3.5542388,2.7702558,2.9287972
2,2.5361872,2.8376782,3.2150855,2.9596846
3,4.0983443,4.9907174,3.178251,4.339437
4,2.759703,3.2694166,2.877068,3.3280768
5,3.5049963,3.3134873,3.6724222,4.2432528
6,4.173502,3.4663873,3.7204692,4.322176
7,2.8822138,3.1253877,3.3209865,3.2877593
8,3.4475367,3.7896087,2.6039019,4.286472
9,3.5601048,2.7284923,2.7456026,2.9498305
10,3.0828123,3.0982997,3.9213185,2.7496018
11,3.5589492,3.1909673,4.1677327,4.452093
12,3.751469,2.653351,2.6829698,2.9006262
13,3.76864,4.4323096,5.4594984,3.6843023
14,3.5194743,4.2889843,4.081914,3.9636962
15,3.7176342,4.509545,3.9774542,4.9648123
16,4.340037,2.862036,2.5945852,2.7867637
17,4.6578264,5.0407877,5.0161724,3.990734
18,2.6947846,2.797913,2.6802173,2.713764
19,3.1101234,2.7886782,3.4422097,3.5256643
20,2.613951,3.7251966,3.2117944,3.538539
21,5.829745,3.4096332,4.3904676,3.8471653
22,2.8683083,2.5101385,2.359723,2.1433454
23,3.7734394,2.695867,2.5954795,1.9902036
24,3.3460581,3.6663399,4.6041393,4.774098
25,2.4564626,3.0824068,2.770223,2.9761486
26,2.8772073,4.395707,3.1122096,2.9247081
27,4.0730863,4.6468916,3.9770951,3.4526062
28,3.3436902,3.1669242,2.847246,3.012328
29,3.127085,4.0050097,3.436784,4.2299953
30,5.7555003,5.592357,6.5006247,4.431346
31,3.8901398,2.983236,3.2815566,3.8675082
32,3.172063,3.9147773,3.517454,3.6537704
33,3.6495016,3.149607,3.2267606,3.2805247
34,3.845983,3.2168288,3.8672774,3.2697546
35,4.155049,4.8753095,4.467926,5.5169535
36,3.0822196,3.41904,3.2720325,3.0408165
37,5.6064734,4.648045,3.8537521,4.407907
38,3.529216,3.3750157,2.9931893,2.442486
39,4.207889,3.384501,3.4023898,3.2116675
40,2.7852156,2.2617505,2.6708412,3.5490692
41,3.0827672,4.978275,2.8881202,4.44703
42,3.5365238,3.5983903,3.6055222,3.097029
43,4.5104494,3.970931,2.7717605,3.358057
44,4.0825076,3.3148694,4.5579634,5.280912
45,3.4641173,3.7401495,3.472118,4.43262
46,3.089156,2.8420393,3.732852,3.0619872
47,4.913984,3.8485193,3.3265395,3.326346
48,4.589823,3.4964304,3.240815,4.723697
49,3.7465158,3.4433448,4.5489826,4.043515
50,4.062848,4.7379413,2.8396382,4.2163763
51,3.7624576,3.7007785,5.0745044,3.957302
52,3.7445202,3.6579127,3.3438604,4.499007
53,3.5114603,4.373339,3.1773682,2.9550586
54,3.3580012,3.156748,3.7708228,3.5378458
55,3.0534701,3.101919,3.1481068,2.7807667
56,5.3018246,3.3782976,3.0075536,3.2834558
57,2.8030672,4.066773,2.9712987,2.2211986
58,5.163022,4.270171,3.7158494,3.9804814
59,3.4405444,2.8664923,3.1129913,3.2720728
60,4.107323,3.9713717,3.6331136,3.5901177
61,4.3413424,5.0104895,5.0089087,5.2790627
62,2.2466063,2.744726,2.9417977,3.854586
63,3.4616032,3.4259262,3.4941819,3.7614007
64,3.5021071,3.3797636,3.4462156,3.6697068
65,3.4946692,3.9968452,4.117641,4.242644
66,4.3988137,3.094989,4.6502995,4.6085906
67,3.896857,4.5486727,6.056736,4.0230966
68,2.6789925,4.496596,3.3996615,4.2306557
69,2.981314,3.8933606,3.176242,3.6184208
70,3.4506505,3.591511,3.0299776,2.6994646
71,3.4869618,2.8253741,3.2213871,3.9785805
72,2.8624866,3.6625838,2.008408,2.8828776
73,3.6439052,4.3144217,3.9329402,2.9023416
74,2.380789,2.105172,3.1173153,2.2461717
75,4.898885,4.016052,4.198019,3.843896
76,4.01494,4.3662868,4.1427283,2.865154
77,3.9356334,3.9649394,5.117188,4.322219
78,4.164758,6.187707,8.395121,4.653853
79,2.9382231,3.2501235,3.8397331,3.0893133
80,2.7110333,3.145966,2.7086105,3.5844066
81,3.4248307,2.9768393,3.4064515,3.7179804
82,4.3475738,4.6815453,3.636982,4.2398996
83,4.1881413,3.3340578,4.8304143,3.6108463
84,3.2316947,3.567112,4.4550667,3.3712873
85,2.9128678,3.1529512,3.0573335,2.97061
86,3.7008739,3.982025,3.3785343,2.88621
87,3.5683815,5.047916,3.8529906,3.5929282
88,2.6663508,2.7549124,1.930712,3.9628818
89,3.968425,2.3953767,4.8252587,4.1613584
90,3.1370003,3.6098428,2.8593562,2.988325
91,3.7847822,3.7533052,3.8073733,3.9649997
92,3.6806192,2.8321,3.1698709,2.3373957
93,2.4027324,2.6271188,3.2290957,3.2833903
94,3.6098847,3.3242784,5.029114,2.2382941
95,3.2690094,3.8839877,3.3081656,3.6659122
96,4.559541,2.9343143,3.4584002,3.4574182
97,3.569607,5.212921,2.4710486,3.842875
98,4.201927,4.539752,6.180161,4.57918
99,4.395758,4.7780337,4.3573256,5.5213056
100,3.1908133,2.9590313,3.3021479,3.283204
101,3.2506838,2.615406,3.4825609,3.5888913
102,3.2680905,3.182717,3.8252904,3.5378122
103,3.1621048,3.9251015,3.5520937,3.0387716
104,4.2351804,5.3694096,4.274085,4.415877
105,3.7253716,4.0141535,2.9702566,3.5769527
106,5.7378774,3.3143864,3.6820188,3.8330095
107,3.4297268,3.1856818,2.903392,3.2994587
108,5.7599545,3.5455809,3.7596822,4.1797633
109,3.3041544,2.2992125,3.8346696,2.8949077
110,2.8486674,2.6128,3.611772,2.688417
111,3.3124263,4.42222,3.744273,3.9893737
112,3.393611,3.9559186,2.902521,3.2235801
113,2.8681674,3.234246,2.8351824,3.5037222
114,3.4248557,2.979214,3.2466347,3.4804049
115,3.390642,3.137051,3.6230433,4.5198236
116,5.2024217,3.4625793,3.9447489,3.7165349
117,4.3226395,4.495523,3.9508216,4.334386
118,2.82331,3.8658247,4.71052,3.095275
119,3.144672,4.533108,4.1657834,3.5646937
120,3.1024327,2.7180727,3.093787,3.2462301
121,4.344595,3.7642972,4.3083467,3.621397
122,2.7105803,2.7761192,2.569733,3.2901077
123,2.7201273,3.0823178,3.233094,3.4259577
124,3.4046578,2.996629,3.8211823,4.6138926
125,3.552106,4.804228,5.0168037,3.7698612
126,3.78688,4.4076085,2.8234062,2.970658
127,2.3923047,3.2943647,5.4765396,5.366304
128,4.600829,4.1804595,4.257577,2.9051867
129,5.1593018,3.6071017,4.1719213,5.5561333
130,3.997468,3.4199882,3.4877236,3.0356507
131,3.5405052,3.852994,4.41382,3.905241
132,3.7821918,3.3286307,3.0187042,3.1742055
133,4.619318,5.3848677,4.300706,6.0821075
134,3.9107332,3.012283,2.9526222,2.6368148
135,3.3465915,2.6918235,2.410485,2.786231
136,3.9886312,2.6006389,3.5871315,3.6408226
137,2.8164675,2.405249,2.9781606,2.8994718
138,4.158353,2.952015,4.0194235,4.404956
139,5.329011,4.924289,4.413351,3.7943819
140,2.8241625,3.3294797,4.350157,3.5646286
141,3.5615633,3.5375433,3.814482,3.3792999
142,3.3498938,2.9120767,3.3517227,4.8284464
143,2.8457847,3.316355,3.5028868,3.9586549
144,3.3420167,3.269224,3.549726,3.1630874
145,3.1337633,3.1261685,2.9984663,3.3376448
146,3.231951,3.3589475,3.7604628,3.6358802
147,3.5686865,3.5575955,3.1509426,4.2408423
148,4.0642824,2.9366226,3.10225,2.946854
149,3.6326368,2.4683383,2.9434326,3.3482392
150,4.2963033,2.2777917,2.6989367,2.8935988
151,3.4590557,3.809284,3.5091038,3.4792101
152,2.795879,3.1169624,2.5262682,5.014245
153,3.0545692,3.3991344,5.237734,4.331751
154,4.706097,4.7329826,4.267786,3.8774323
155,3.5650535,2.5386076,3.2016642,4.4586406
156,2.5827632,2.7357821,3.149271,2.7074187
157,3.5230274,3.50946,3.403151,3.3254933
158,3.0331652,3.5867736,2.4023798,3.804526
159,2.7666168,3.7801273,3.3130424,2.9040282
160,3.158025,3.3854647,3.8250508,2.2549622
161,2.9407675,3.1087663,3.353439,3.6266026
162,3.139371,2.906051,2.7611475,3.4015791
163,2.460761,1.9716902,2.1235714,2.752449
164,4.2784624,3.6687186,4.633048,3.8916652
165,3.336065,2.8013206,3.2148569,2.4102867
166,2.3471868,2.228869,2.5547447,3.2039268
167,4.7664433,3.4856815,5.03203,4.5865154
168,3.4582396,3.583686,4.2113004,3.618528
169,2.7577322,4.095849,4.3029757,2.8710835
170,3.732033,3.0538216,5.0653844,5.219653
171,3.3115044,4.048283,4.4300714,2.7854753
172,3.4725206,3.0666354,2.3147695,2.3618715
173,3.4332092,3.9391031,2.8958511,3.859641
174,3.4562778,2.9123166,3.958172,3.4006598
175,4.30162,3.6251776,3.4855342,3.5927343
176,3.0900679,4.4294467,3.854269,4.294135
177,3.825121,3.7565706,4.022491,3.3731499
178,4.679135,4.585558,3.8829587,3.1884887
179,3.1421573,4.3747888,3.9015152,4.2145343
180,3.8053977,2.4823968,3.2466228,3.5555563
181,4.3126426,2.5131516,3.7208107,3.4287243
182,4.0244865,2.791964,2.8319952,3.4204075
183,3.0709195,3.892467,4.5583954,3.8630104
184,2.8488865,4.0489793,3.5791247,2.3691595
185,3.0647967,3.7416275,3.2420275,3.6507041
186,4.686839,4.354842,3.7256694,4.7756495
187,2.911919,2.7057643,3.4490051,2.9928997
188,3.277001,4.654499,4.598058,3.2752151
189,2.233329,3.4131343,2.8448913,2.8678265
190,2.8701787,3.9983234,4.4299636,3.3557134
191,3.3459826,3.9524436,3.3811355,3.68165
192,3.5513015,3.679481,3.1628234,4.316946
193,3.2546074,2.9275177,2.6597617,3.3740077
194,4.1281004,3.5915782,4.14582,3.5306888
195,4.324283,3.21488,3.1127162,3.3830466
196,2.7737408,3.3267472,3.0451043,3.2097392
197,4.200035,4.998828,3.859553,4.1283913
198,3.6244397,3.605847,3.1084082,3.7098923
199,3.7456405,4.3720503,5.0775294,3.37359
200,3.803846,3.1820724,3.5536304,4.7521777
201,5.1936827,3.7966588,3.2699263,3.3363054
202,4.5529346,4.782505,5.687142,5.304267
203,2.4832983,3.156667,3.2491355,4.293798
204,2.758177,3.4390585,3.7954195,4.0445285
205,3.6292114,4.123721,3.7467377,3.6191735
206,3.6340108,3.792928,3.9682176,3.8399854
