,0,1,2,3
0,3.1324565,2.909336,3.070478,2.997429
1,3.2842376,2.8426173,3.4698222,3.3924549
2,2.5135114,2.4960551,2.1967065,3.2856371
3,3.3140793,3.178182,3.1624973,2.4845705
4,3.1900516,2.7610111,3.0434322,3.5083928
5,3.125977,3.998892,3.2406142,3.5773706
6,2.677725,2.9152868,3.3835049,2.5967765
7,3.0798783,2.6643221,2.6335785,3.091614
8,3.5281317,3.2828727,2.770994,3.3354692
9,2.9033067,2.840348,2.6837597,2.8214502
10,2.430568,3.3220167,3.5273538,3.0478544
11,3.2751873,3.2469013,3.3300004,3.255829
12,3.1830351,3.338113,3.1042297,3.3087757
13,3.6261125,3.4672444,3.2833364,3.1515167
14,3.1306322,2.4090562,3.1745358,2.5727224
15,2.6544294,2.5257385,2.7277777,2.658683
16,4.2141547,3.2163424,3.3262181,3.2329407
17,3.1296809,3.1315022,3.0799966,3.0970182
18,3.4450345,3.4960093,3.4841363,3.2781105
19,3.0586169,3.1923742,2.504373,3.6072114
20,3.0746694,3.7093465,2.9366524,3.3930814
21,3.9029925,3.7008765,3.9245553,3.993519
22,4.297227,3.6372576,3.979237,3.8403022
23,2.5433996,3.694217,3.6073148,3.57119
24,3.0776532,2.767268,3.1202567,3.4529665
25,3.9051425,3.0177398,3.4338305,3.755644
26,2.907022,3.052106,3.0431235,2.4979212
27,3.0652158,3.0131428,2.7045398,3.366863
28,3.516477,3.26396,3.2693338,3.2543683
29,2.5720599,2.620792,2.3269837,2.7955737
30,2.9288902,2.5332077,2.7452934,2.5497973
31,3.2652843,3.4527354,2.995406,3.5661323
32,3.0936174,2.7518463,2.7210898,3.1994162
33,3.648269,3.5759153,3.4998677,3.3518376
34,2.8003879,3.3333185,3.0636995,3.2130423
35,2.8953986,2.4409866,2.5550067,2.4539135
36,3.3744948,3.2655423,3.398079,2.6909063
37,3.7795734,3.0485306,2.5103402,3.828024
38,3.0585234,2.7192767,3.3776543,3.082182
39,2.6149044,2.4912398,3.1106372,2.3027837
40,2.87249,2.7741594,3.079216,2.6300168
41,3.4621665,4.1697087,4.046006,3.6994808
42,3.137117,3.6126251,3.5293968,2.9752784
43,2.810155,3.1680257,3.681503,2.8164628
44,2.7584999,2.8766618,2.8775744,3.1702456
45,2.9843595,2.753546,2.9155495,2.9251595
46,3.487877,3.623674,3.0606837,2.808369
47,2.872155,3.1758847,3.2502575,3.9981954
48,3.2958615,3.192791,3.045118,3.0850987
49,2.938075,3.1669834,2.7944822,3.034655
50,2.5189047,3.1543891,3.2118871,3.1986914
51,3.0038455,3.2297425,2.6045985,2.402382
52,2.6658852,2.8992786,2.7857614,2.710404
53,3.5088673,3.1617978,2.7349808,3.3014135
54,2.4324384,3.6247106,3.1164207,3.092102
55,2.961969,2.9176502,2.806742,2.6427972
56,3.2469506,3.0326953,3.5148377,3.225665
57,3.222215,3.723375,2.4904068,2.8190079
58,2.9348974,3.090052,3.6832464,3.7251592
59,3.1502235,3.4162688,2.7096329,3.032628
60,3.103009,3.3292696,3.1975746,3.153182
61,3.2090752,3.5199506,2.8815708,2.8789728
