,0,1,2,3
0,2.8565679,4.1484613,3.3550513,3.371686
1,1.5271928,1.5980896,1.4952832,2.6971226
2,3.0252514,3.984787,4.0299153,4.2999215
3,2.8962984,2.3085847,2.4776433,2.5489917
4,2.1892629,2.287252,2.4774115,1.8682266
5,3.5401666,2.9896743,4.436247,3.2532804
6,1.7407571,4.0862503,3.2325227,2.6688411
7,2.3845835,3.3939276,2.6260037,1.3617387
8,2.7842846,2.0013342,1.8980632,2.4188824
9,1.6728113,1.6016461,1.7371174,2.3747041
10,1.6652986,2.8654356,2.0947425,1.971386
11,2.9524713,2.3620896,3.3885863,2.903421
12,2.087872,2.926797,2.8537405,1.9112132
13,3.737393,3.79613,3.0554464,2.9364672
14,3.3121955,2.0695424,2.4112725,5.400146
15,2.2712808,2.8195627,3.2926702,2.4351296
16,2.8948333,2.506742,1.8048354,2.766927
17,2.4603329,2.9482255,2.7749634,2.3361242
18,2.1519644,2.3267853,2.270521,2.7799664
19,2.5458846,2.1316895,3.2657082,1.9390486
20,2.7109554,5.3393345,3.0282555,2.2047384
21,3.2076888,3.3311286,3.2462711,3.1610692
22,1.5157483,1.384186,1.3714622,2.4015024
23,3.2917023,2.910835,2.7809577,2.6391315
24,3.0832515,3.2827995,5.4303293,3.8272228
25,1.9138054,2.3503265,1.5925921,2.323902
26,2.8192658,2.9395761,4.2606425,1.6010021
27,2.457543,2.3185325,2.2938402,3.1762328
28,2.8116763,2.7439325,2.8338566,2.6087337
29,3.4288704,4.0870376,3.9552598,4.7430706
30,1.8578715,1.9405396,1.8960841,2.665494
31,1.500308,1.8683952,3.190562,1.83107
32,2.281853,3.1905553,2.3683128,2.4600492
33,3.040906,2.7610433,2.0075116,3.2993004
34,2.8976662,2.9836779,2.7049713,2.5812356
35,1.7731265,1.4137937,2.2982993,2.2520807
36,4.0469728,3.9217288,4.5713573,4.022655
37,2.1540186,1.6877133,2.0128462,2.226456
38,1.84492,2.4005876,2.8250308,1.8647027
39,2.7758536,2.9285884,3.5350013,2.9396453
40,2.196408,3.1468704,2.7662435,2.6713405
41,4.7141585,2.1819644,5.286095,4.8164463
42,2.5988846,3.8987668,3.9922287,2.3626463
43,1.693042,1.8037424,1.7893659,1.8975233
44,3.2898815,2.329019,2.1385672,3.9910011
45,1.9428487,2.1132839,2.45011,1.7891032
46,3.8052032,3.3244371,3.5958354,5.113827
47,1.9720093,1.9750253,2.634353,2.3803298
48,1.5199184,1.5727433,1.8280292,2.0194385
49,2.2167356,1.257182,2.2499137,2.653087
50,2.8887868,3.3721616,3.7614517,2.8902414
51,4.156394,2.9987638,4.370317,3.6236172
52,2.140841,3.0344234,2.7540362,2.94156
53,1.762162,1.8013611,2.424368,2.241493
54,1.6957352,1.7844188,1.7586508,1.6814452
55,2.6673548,2.7074409,2.2244618,1.7964696
56,4.4480705,6.6161947,3.9683347,3.3505938
57,3.1890128,4.1712546,3.766432,3.4692056
58,3.4944413,6.2922826,3.3690782,4.169138
59,2.1282191,2.6023448,1.9124489,2.3031266
60,1.9097184,2.455347,2.8219361,2.776817
61,3.9839,2.2382767,2.299709,2.2707007
62,2.556851,2.701434,2.7489288,3.1246154
63,3.7224438,2.6102753,3.1746788,5.184299
64,5.9591513,5.002305,7.306245,6.721215
65,2.1574306,1.7265958,2.676423,2.0037987
66,2.0358453,1.8011646,2.0245442,1.9970194
67,3.5335362,3.8984127,6.1803756,3.48111
68,3.032604,2.7933645,3.2439954,3.421959
69,1.7291396,2.3444726,1.9895604,1.7114403
70,1.8272581,2.3885176,2.262853,2.755731
71,3.2155547,3.6672328,3.0010898,2.8805742
72,1.8377978,1.9887536,1.8589497,2.1685097
73,5.7584653,5.5179706,1.9161298,4.357124
74,1.9942878,2.2899776,2.6342943,2.06975
75,2.2762594,1.5539639,2.366078,2.2098005
76,2.3680575,3.837722,3.3190835,3.5299988
77,2.7151556,2.9180927,3.9098089,4.0173078
78,2.3031845,2.684298,2.2754524,2.760327
79,2.2467585,2.8587828,2.1778505,2.6484993
80,2.9547038,2.8565938,3.400438,3.6562653
81,3.2059677,1.2260936,2.12889,2.3413692
82,3.0693877,2.7411115,3.8481572,3.2515965
83,1.8853683,2.6145816,2.0134375,2.1974962
84,3.7929983,4.005898,3.032529,4.118077
85,2.4679518,2.335937,2.1054907,2.3791053
86,2.518145,2.5827444,1.8632065,2.2212155
87,2.4733398,2.8158357,3.2107544,2.3367844
88,2.802551,2.1293745,2.978014,1.9691669
89,2.4150658,1.7770876,2.823574,2.7546103
90,1.7902895,2.0982287,1.971568,2.8890166
91,2.3661702,2.3842363,2.0914907,2.9316783
92,4.9122987,4.881817,5.420606,5.30813
93,2.0024302,1.7270317,1.8672144,2.090632
94,1.894019,2.2205446,2.673601,2.0221975
95,2.707693,2.4466336,2.0668843,2.1876965
96,1.311609,2.245315,1.893228,1.8156815
