,0,1,2,3
0,12.458493,14.562569,15.260409,15.764814
1,13.0844,11.429988,10.869098,14.966655
2,9.291244,8.582392,8.881838,9.196344
3,17.092344,16.997015,16.17161,16.683163
4,11.265857,10.024094,8.336435,10.212337
5,18.289373,19.508625,18.228933,21.410843
6,11.680431,10.097902,10.338474,9.989938
7,16.822384,19.555067,17.844997,18.006622
8,10.266653,11.073969,9.351332,10.736196
9,10.430411,10.830556,10.767904,10.821517
10,11.350291,14.528427,11.797305,11.591159
11,12.055692,9.759524,11.579973,11.983935
12,13.054219,12.038714,14.754048,13.624193
13,17.264513,15.917946,21.251865,17.259289
14,11.860289,9.010707,10.617122,11.747059
15,16.484377,16.350601,14.598757,15.924458
16,12.022173,12.170856,11.147146,9.774614
17,10.486445,11.906926,10.802893,10.969927
18,13.580781,12.400321,12.162036,11.915949
19,10.272967,9.971739,12.157929,9.996356
20,12.179321,13.625405,14.018471,10.580875
21,10.851929,11.245305,10.476021,10.547471
22,12.352511,13.402755,12.321745,11.8257885
23,12.000221,11.372611,13.136034,13.617565
24,13.944495,12.415145,11.34916,13.91153
25,11.704334,10.010517,11.278529,12.677306
26,15.336668,17.40209,11.298157,12.863076
27,9.935431,9.274964,9.009136,10.317312
28,17.768892,17.232082,14.271663,16.227602
29,18.561356,17.800459,18.167955,16.408735
30,19.230997,18.768623,18.90068,18.676512
31,18.972347,15.623308,12.167102,15.907465
32,11.049287,17.761951,11.172788,12.678624
33,11.807302,11.333535,12.287955,13.419218
34,16.202318,15.519367,12.885036,16.700953
35,12.909105,12.587843,13.001515,10.602775
36,14.50562,14.811856,16.978634,14.72493
37,12.933294,10.075657,14.409517,13.045971
38,10.589692,8.350528,8.992377,9.919431
39,13.026629,12.262713,13.333595,10.325834
40,11.740001,11.544436,11.726025,16.611279
41,17.52519,15.608357,17.72718,17.096323
42,10.578702,12.344995,13.546835,12.765996
43,11.0482435,13.711502,10.550788,13.737539
44,18.574228,12.996051,20.981884,17.739155
45,14.826533,16.008928,11.219743,16.389515
46,9.899136,11.627814,12.328661,13.182385
47,17.356342,18.436506,17.204775,16.117199
48,14.916336,19.029453,17.00552,14.181486
49,14.610303,11.776662,13.622456,12.76118
50,14.877371,12.860818,14.204117,12.0117235
51,8.542898,14.342142,16.716639,13.213802
52,16.065126,16.016897,14.8565445,15.664566
53,18.68241,18.565985,20.052616,19.63811
54,11.956708,10.72403,11.038147,17.112345
55,16.505829,16.900267,16.641556,13.524149
56,11.736516,9.616325,8.683418,9.189063
57,17.79718,17.527794,19.234388,14.130949
58,18.579863,17.85281,18.683922,18.186874
59,13.6585,13.726727,13.555819,14.049305
60,12.83584,11.171826,11.611047,12.342667
61,14.355835,15.432541,15.374111,16.141214
62,11.87872,10.90376,11.216731,15.212213
63,12.531162,12.87262,10.132817,9.364319
64,8.83084,7.845477,10.636184,8.3904915
65,9.896314,15.41201,15.753004,10.788257
66,17.04183,18.042166,17.7762,18.892256
67,14.231952,17.433477,14.877099,16.842289
68,12.042126,16.784115,14.086069,16.214653
69,11.716555,11.162578,14.308464,10.008532
70,13.8847475,13.979462,12.070134,13.041259
71,9.94527,9.662177,9.3529005,9.80518
72,11.217681,11.25083,11.328974,9.208674
73,16.851286,17.600315,19.095684,17.23975
74,9.566144,9.284588,9.255989,9.55075
75,14.41748,13.99262,12.885468,13.990803
76,13.425545,12.0790615,11.907964,11.085286
77,14.510206,17.90957,21.039534,16.976912
78,18.974718,17.51093,18.058302,17.29038
79,13.844996,11.904056,12.389474,12.348268
80,13.35242,13.288559,12.812375,12.87555
81,13.145655,12.579457,8.5968075,11.681582
82,13.452301,15.061099,15.198031,15.740781
83,8.119798,10.717396,10.610887,11.086625
84,13.477165,15.798882,16.766006,13.646851
85,10.705112,10.20646,10.892764,9.524521
86,19.836388,16.244825,18.850206,16.38216
87,19.763046,17.823988,19.801317,20.06456
88,11.564494,16.34723,14.446789,13.676691
89,16.643427,11.18662,18.640005,16.003983
90,16.178522,15.290995,11.4264965,14.828715
91,20.595455,18.003696,18.171741,18.491798
92,14.182479,12.728024,12.490312,12.9340515
93,10.367277,11.849883,11.030126,9.501709
94,14.183423,15.5696,17.235184,14.828492
95,14.4251585,10.59698,11.223278,10.800842
96,13.877522,12.564765,12.701936,12.689476
97,13.931254,16.067074,14.739606,13.741809
98,21.099504,21.836077,19.379507,20.637306
99,19.757137,17.289755,18.682415,16.412306
100,12.023703,12.585389,14.018815,13.780681
101,17.436243,20.086355,18.09452,18.57418
102,9.224457,9.977952,13.358223,11.298277
103,9.368681,10.655284,9.444695,9.853959
104,12.367499,11.379452,9.766715,11.127529
105,16.352575,12.162587,12.64603,15.606579
106,13.255735,14.778399,14.625848,11.248994
107,14.118032,14.121872,13.503626,16.203293
108,12.15033,11.456289,11.341203,10.56062
109,15.133291,11.171542,10.42172,11.544198
110,7.1240754,6.7947645,8.026542,10.769167
111,17.855011,13.77103,17.159346,16.680975
112,16.614307,14.73354,13.390091,14.734462
113,12.000947,11.734607,12.798082,14.775903
114,7.0757694,8.80026,8.748875,7.416594
115,10.628272,13.305232,15.515961,17.31253
116,18.072447,19.299866,22.124344,20.624683
117,12.607245,11.915518,12.140609,12.262949
118,13.417674,13.276776,13.159777,14.257879
119,13.079481,14.955882,13.04275,12.549083
120,7.7572556,5.964522,12.289199,10.614825
121,9.291877,9.259711,8.989716,11.455561
122,12.254043,10.82659,12.999328,12.164546
123,12.843495,17.993048,15.764473,14.645429
124,19.365398,17.361784,16.609465,14.275732
125,10.880311,15.625266,13.617942,12.681307
126,15.37397,13.379393,11.880966,13.042043
127,13.884014,16.491108,17.936937,18.108965
128,13.3572235,14.15784,12.377292,12.275173
129,18.437508,19.841593,18.381054,18.946356
130,9.515689,9.12851,7.9891963,8.162123
131,14.97121,18.127632,19.067066,20.423107
132,17.289543,16.414967,18.14923,17.967802
133,16.160378,15.284248,16.107037,16.337557
134,13.285016,13.479092,14.256951,10.29097
135,10.31723,12.315362,12.438066,9.974337
136,12.339856,13.192991,14.141034,13.565766
