,0,1,2,3
0,4.126959,5.325939,5.648111,6.309601
1,3.7827642,5.09532,4.952547,4.997081
2,3.519334,6.4628615,3.7328274,3.6947052
3,2.9704225,3.5490072,3.7255783,3.687198
4,3.377391,3.2384503,3.428701,3.3658826
5,3.3419676,3.554976,3.58783,5.2797084
6,4.5725927,4.529196,4.542741,3.7924597
7,5.1477485,6.731987,4.7434115,4.728957
8,4.0190754,4.388427,4.373307,4.029501
9,6.724567,6.7552238,4.6812987,6.254855
10,3.387185,4.7896156,4.05668,5.939583
11,4.7851844,4.5970373,4.416221,4.9516892
12,5.8980765,5.4397798,4.831892,4.8593283
13,5.8767915,5.3154683,4.0848284,6.2816186
14,4.0565863,4.3234563,4.5312696,4.5348525
15,3.4300134,3.8876052,3.9696448,3.4530184
16,4.669405,4.399911,4.7492833,4.156641
17,4.7573323,4.617447,4.4072137,4.509847
18,4.763812,3.9185035,3.393282,3.4941146
19,6.9838657,5.5288687,4.587703,6.349124
20,5.59403,5.5253267,4.9534335,3.4813983
21,4.1262074,3.8123755,3.128097,3.1913226
22,3.9583595,3.6123102,3.265786,3.5548346
23,3.4555948,3.4285383,3.6788287,3.012375
24,4.8636975,4.5098395,4.5977035,5.0064874
25,3.5959127,5.4382,5.2179937,5.142404
26,3.3961978,3.631465,3.785491,3.5793104
27,3.3263974,3.2175932,3.7854402,3.3767753
28,5.278266,5.1040983,5.0412188,4.657397
29,3.34282,3.6803493,3.7046063,3.6236558
30,4.1338077,4.8333693,4.1352205,3.8378696
31,3.3938076,3.2902682,5.2774777,3.8447456
32,3.2450993,3.2661185,3.429124,4.0301733
33,3.827684,3.742121,3.8287816,3.5986078
34,4.7589207,4.848644,6.435389,5.818739
35,3.234395,3.2864256,4.555875,3.1943498
36,4.2649674,2.7161615,4.0131054,3.8203366
37,5.426125,4.4855046,5.8007555,4.9128036
38,3.3019702,3.6227677,3.968851,3.3004446
39,4.325571,5.962492,5.4784365,4.3962164
40,4.637601,3.4151742,4.0123425,5.034967
41,5.995017,3.4451723,6.604875,3.7342942
42,4.4079423,4.8141017,4.594406,4.394249
43,5.3466225,4.039475,3.5236619,3.4483042
44,3.637918,3.7358925,3.481875,3.810323
45,3.8711991,2.7301,4.0582604,4.348151
46,3.024556,3.2117,2.5061085,2.8971388
47,4.8258486,4.836291,4.2632456,4.5314035
48,3.394786,2.7358387,3.8541865,3.2641823
49,4.368533,3.8685086,3.0109918,3.9523845
50,5.727823,6.2040415,4.6165133,3.4812024
51,3.5495698,4.3996925,5.3141446,6.5968766
52,3.697944,5.2475123,5.323453,5.6055846
53,3.3914557,4.159151,4.9110303,4.7888446
54,5.1148357,4.511562,4.429652,4.7184916
55,6.606013,6.3930697,5.3339887,5.8585277
56,4.0857887,4.144407,4.0067697,4.38288
57,3.6965976,5.1638994,3.5638518,4.185403
58,7.221206,5.8687997,6.9435763,7.1635303
59,3.4923422,3.8259065,3.7120042,3.7174957
60,3.9690795,3.9330902,4.065405,3.981498
61,4.0306377,4.363358,3.5526795,3.9696538
62,3.622447,3.5233045,3.5140238,3.2469914
63,4.8639145,5.3463664,4.7921605,4.7489753
64,6.053078,5.29084,4.924108,5.0495105
65,4.8883257,6.098906,4.693813,5.8734946
66,4.3504367,4.604925,3.9812224,4.442784
67,5.365309,6.026648,4.1113024,6.116123
68,4.4134727,4.6965485,4.176079,4.636555
69,4.634909,5.5783935,5.6016235,5.7558513
70,7.2795453,5.6541095,4.7095666,7.25462
71,4.5835266,3.9370112,4.6918826,5.314588
72,4.592357,3.850118,3.958046,3.4100978
73,5.5274396,5.40474,5.5114694,4.713959
74,3.409024,4.5009613,3.5766144,3.9106216
75,4.5891404,4.213189,4.46449,4.5782657
76,4.406598,4.463994,3.719621,4.315333
77,4.3650937,5.0230145,4.166604,3.9499388
78,3.5646641,3.6346428,3.5037615,3.4668672
79,5.4749417,4.1608667,5.92962,5.5481257
80,4.678499,3.9388478,2.5504498,3.091462
81,2.9047618,3.8880377,4.140262,4.305662
82,5.833697,5.2359037,6.8106313,4.0259423
83,3.181883,2.783498,3.4450448,3.9081244
84,5.487648,4.204707,4.755539,4.9888296
85,4.025819,3.4640188,3.5070765,4.065264
86,3.4998856,4.2562256,3.2713616,2.7656996
87,4.726555,4.81782,4.668313,3.5834873
88,2.1242387,2.7774515,2.5389485,2.6302443
89,4.0425835,3.6985338,4.217458,4.7959375
90,3.1144974,3.5692508,3.758127,3.6383016
91,4.4129004,4.3035665,4.404488,4.399601
92,4.411229,4.0624967,3.7767427,3.8530645
93,4.3737965,4.985769,4.974559,5.2192454
94,5.3623905,5.0387115,6.7139277,5.9145546
95,7.0421042,6.4989963,4.170246,5.1253104
96,2.8379505,2.998221,2.5108223,2.6752539
97,4.0486565,3.9295158,4.461324,4.313218
98,2.9305954,4.2094235,4.013045,3.8322506
99,3.8983364,3.785713,6.227709,4.087479
