,0,1,2,3
0,4.2834272,3.1024113,4.772001,3.526764
1,3.2370355,2.9317217,3.3228447,3.0643213
2,3.5483441,4.584676,4.0160837,3.8516474
3,3.0074973,2.4678502,2.610955,2.8787148
4,3.5829473,4.0289636,3.7963176,2.0343
5,4.5345345,3.6448822,4.4420185,4.7824984
6,4.0967255,5.7254124,3.6188369,4.222875
7,3.596065,3.5251443,3.7134118,2.6830096
8,2.847765,3.694227,3.4972816,4.2439427
9,3.2834303,3.2599764,3.5653453,2.8170033
10,2.6801276,3.085455,3.3855445,2.9758422
11,3.2043886,3.5303552,3.7220035,3.9019241
12,3.5399501,3.8735952,5.7008834,4.6252217
13,3.5870245,3.9490502,3.4917297,3.478805
14,3.2450645,3.2791796,2.9762664,3.380582
15,3.2522054,3.5405996,3.3775678,3.7999089
16,3.1207218,3.7783093,4.1933494,3.932035
17,4.509165,4.120123,4.1104484,4.451639
18,3.2394183,2.6852186,3.4491892,2.975582
19,3.2193108,3.3112655,3.1081338,2.9565878
20,2.806867,2.5824733,2.776275,3.4894254
21,4.1215544,3.4286714,3.0572827,4.1018023
22,2.852366,3.3361564,2.689789,3.08921
23,4.4432583,4.6483126,3.705036,3.6280048
24,4.126505,4.0388618,3.5382116,4.126505
25,3.4464471,2.662113,2.723725,2.7345126
26,4.259505,2.6763332,3.9881344,3.707937
27,2.2311893,2.6840456,3.2454448,3.169202
28,3.923492,2.3879251,3.703379,3.3910043
29,2.3531082,3.0799878,3.8346944,3.5093472
30,3.6096175,2.8791108,2.7169745,3.1148489
31,2.8959818,2.3385193,2.7146406,2.4823072
32,3.3073826,3.755832,2.6262028,2.7691078
33,3.7801578,4.179792,3.2121193,3.940329
34,3.7780118,3.971918,3.601468,3.9523666
35,2.6736355,3.0984242,3.2214878,2.6751223
36,3.857168,3.3348005,3.7542627,3.0243082
37,3.407783,3.471898,3.4021516,3.329847
38,3.304478,3.4620888,4.222018,3.4589527
39,3.1482794,3.1284204,2.6492455,3.1828077
40,4.049205,5.019847,5.3930855,4.103095
41,2.9780152,3.7591512,3.56047,3.3550315
42,3.004575,3.633101,3.500338,3.5724008
43,2.9209049,3.4562166,3.2557347,3.4747336
44,3.8554485,3.7436695,3.5589898,3.7293005
45,4.2067986,3.4879298,3.072154,2.5742433
46,3.09349,3.4582636,3.4784677,4.4539914
47,3.3601902,3.0255911,3.1662948,2.946368
48,2.911412,3.1405942,2.9680753,3.3603153
49,3.8593264,2.7665913,3.4663298,3.499131
50,3.2626536,4.044891,4.9958596,3.4405253
51,2.751093,2.6241906,3.5057132,3.108305
52,2.201016,3.6537552,3.3458135,3.673762
53,4.4299784,3.400591,3.2740123,3.1757028
54,2.140359,3.0872583,2.6637032,3.166925
55,2.8874526,3.498606,2.5065322,2.390675
56,3.2404797,3.923883,3.0216436,3.9202971
57,3.581263,4.0667634,3.1533828,4.3770266
58,3.3167653,3.8302093,4.3747067,2.7547162
59,2.3989818,3.4486523,3.3052633,3.2573662
60,3.6213121,3.472686,3.353746,4.0240135
61,2.9695554,2.7032626,3.3830435,2.4110177
62,3.286988,3.4266372,3.8165627,3.685041
63,3.053089,2.3904874,2.676302,3.348852
64,2.8957443,2.8847232,3.527295,2.6387575
65,3.3152313,3.0870163,3.9267159,4.1099954
66,3.0456188,2.8093917,3.383067,3.6612697
67,4.723674,4.851274,4.5359983,5.1579175
68,2.5667388,2.3934586,3.2831693,2.7558906
69,3.583945,3.9567716,3.853443,3.397789
70,3.347485,2.9481468,3.2960079,3.1677122
71,3.6508734,3.8430095,3.4373763,3.5757658
72,3.6809368,3.5396378,3.525631,3.7653205
73,4.423804,6.0652843,3.1644018,4.3151345
74,4.2195044,4.276682,4.371304,4.410888
75,3.999534,3.1756537,3.3003087,3.3485687
76,3.6431227,3.9744213,3.2079036,3.3173828
77,2.8887885,2.8808851,3.576424,3.6576483
78,2.3532066,3.53292,3.1152406,3.33458
79,2.7516537,4.2569304,3.6375587,3.2896864
80,4.3161163,3.8958778,4.2514896,2.6603527
81,3.657502,2.6830926,3.2073038,4.1183214
82,4.0295877,3.2343483,3.220281,4.1776032
83,3.0267224,3.4348364,3.423251,3.7382941
84,3.2537606,3.2242172,2.8482163,4.0324745
85,2.7192838,3.4597003,3.372683,3.5981839
86,3.7888167,3.8062854,3.235012,3.1301382
87,3.1492448,3.2565315,2.4567323,2.8454378
88,3.3255937,3.2575908,3.1516175,3.4655478
89,3.513296,2.4983015,3.0914843,3.2092037
90,2.690533,2.8820705,2.6892407,3.6470692
91,2.8192477,3.220994,2.6183085,3.087454
92,3.2190096,2.8013742,2.838596,2.9284508
93,3.3788211,3.07288,3.2436564,2.9741645
94,3.15592,3.9938924,3.5017974,4.007342
95,4.9399133,4.5782175,4.3554087,4.6847696
96,3.219639,3.3711567,2.7060974,2.7802672
