,0,1,2,3
0,10.105255,8.148967,11.666316,10.012677
1,2.9441614,3.178409,3.1504931,2.8004181
2,2.920545,3.5681815,3.0022538,2.8193414
3,3.190831,2.5452244,2.8523996,3.481876
4,6.9350543,3.5974774,3.90229,4.2144904
5,6.370938,3.2006476,3.5445013,3.6244488
6,3.8516068,3.9229724,3.9751844,3.6163297
7,3.826644,3.4298167,3.4340856,3.4203808
8,3.3964431,6.408113,4.594147,3.3866498
9,4.6049085,4.4495807,4.766508,4.6941185
10,3.4641316,4.0188394,3.92467,3.365977
11,4.130224,4.7476196,4.5830693,4.403133
12,5.21599,6.0891533,6.958259,6.484877
13,3.858812,4.3298826,5.0555983,3.8662076
14,3.2098665,2.717353,2.2881532,2.749123
15,4.170614,3.793503,3.6084542,3.6047678
16,8.265659,5.523281,4.7339454,3.4066086
17,3.7517498,4.0852942,5.2935843,4.059628
18,4.0655317,5.172632,5.2989006,5.786118
19,3.3001957,3.2359917,3.1507306,3.1680913
20,5.026197,5.2253003,4.1868086,4.041263
21,3.493414,3.1693928,3.7488363,2.9317558
22,2.5657804,3.8787222,2.607322,4.6434965
23,4.1108766,4.963354,3.910738,3.6874912
24,8.811029,9.277214,8.931235,11.219181
25,4.8411345,5.715887,5.376117,4.7147202
26,3.9160786,3.759142,4.2058554,3.5324314
27,4.312841,4.8850665,4.4011655,12.803812
28,5.368233,3.8186827,3.5931377,5.339286
29,5.5973387,6.764901,6.187354,6.1191087
30,5.2344236,5.706637,5.889595,5.300877
31,4.477352,4.615552,5.046283,3.7794542
32,4.291438,4.0595098,3.3769197,3.8055236
33,3.1695712,3.3215985,2.929032,3.4035194
34,7.1612773,6.978203,5.0122437,4.610531
35,2.7745106,3.046826,3.0136182,2.28816
36,4.9176984,4.9387665,4.3371773,5.350944
37,5.184237,4.4642,4.9279704,4.1031165
38,3.032669,4.361837,1.5329238,4.3991923
39,3.4752626,3.9165804,4.4704533,3.4319348
40,4.7876163,3.8865628,3.9969397,3.90951
